DateTime,AddedIPs,RemovedIPs
1639232654,95,62
1639233363,29,83
1639234084,21,11
1639234808,26,19
1639235523,48,9026
1639236243,10539,0
1639236970,28,21
1639237323,20,72
1639238043,21,0
1639238906,8,15
1639239123,39,52
1639240206,29,64
1639240804,34,277
1639240923,22,17
1639242747,60,23
1639243082,53,35
1639244647,112,72
1639245963,306,48
1639246567,49,17
1639246683,21,0
1639248506,19,16
1639250411,134,164
1639251005,26,69
1639252351,55,28
1639252412,256,511
1639252443,5,0
1639254249,75,56
1639254963,28,81
1639255323,17,8
1639256420,47,16
1639256763,21,114
1639257482,23,0
1639258345,20,19
1639258564,37,81
1639260248,14,12
1639260362,67,49
1639260738,254,0
1639262166,14,19
1639262524,62,67
1639264106,15,13
1639264684,77,57
1639266009,39,64
1639266483,35,29
1639267209,17,41
1639268167,313,0
1639268644,44,1
1639270346,17,15
1639270444,57,78
1639271523,36,53
1639272246,11,12
1639274190,102,91
1639275123,26,47
1639276087,44,12
1639276923,44,80
1639278037,12,13
1639279083,70,41
1639279925,13,12
1639280523,50,71
1639281243,21,0
1639282086,18,13
1639282686,43,33
1639284248,14,20
1639286169,88,111
1639286462,38,0
1639288108,5,11
1639288443,68,75
1639290006,12,11
1639290605,64,88
1639291322,35,10
1639291925,11,11
1639293122,79,49
1639293846,15,16
1639294924,82,84
1639295767,13,13
1639296722,47,48
1639297948,52,74
1639298942,57,9
1639299847,14,11
1639300323,59,72
1639301464,52,63
1639302027,17,16
1639303562,106,67
1639303925,7,6
1639305006,58,42
1639305847,12,19
1639306083,40,5
1639307788,24,887
1639307883,57,52
1639308604,28,57
1639309686,43,22
1639310162,32,7
1639310763,26,39
1639311628,372,0
1639312205,54,50
1639312922,20,11
1639313525,18,15
1639314364,49,45
1639315449,48,16
1639315807,27,52
1639316524,25,11
1639317388,45,12
1639318322,65,35
1639319528,42,16
1639319763,25,65
1639320482,39,1
1639321481,27,40
1639321923,72,1573
1639322644,33,1
1639323366,42,15
1639323723,32,85
1639325549,35,17
1639325883,63,41
1639326605,786,45
1639327447,23,10
1639327742,35,5
1639329388,37,14
1639329842,82,57
1639330563,22,339
1639331529,81,15
1639331644,13,0
1639332363,23,43
1639333469,73,9
1639333804,32,55
1639335366,55,12
1639337286,129,50
1639337762,37,79
1639338123,8,5
1639339237,53,17
1639339923,23,47
1639341130,96,239
1639341364,15,26
1639343070,86,20
1639343883,101,61
1639344965,85,85
1639345323,15,16
1639346043,14,256
1639347148,43,80
1639347843,21,0
1639349045,30,14
1639349642,101,70
1639350989,42,267
1639351083,36,58
1639351806,23,66
1639353127,105,24
1639354324,37,45
1639355070,383,0
1639355463,26,41
1639355763,7,8
1639356483,23,4
1639356966,60,15
1639357015,10,0
1639359150,120,49
1639359364,29,55
1639361049,32,10
1639361163,53,53
1639362605,25,67
1639362990,100,13
1639364043,36,18
1639364889,33,38
1639365122,20,45
1639365844,19,0
1639366812,86,12
1639366925,30,71
1639368728,49,13
1639369084,46,43
1639369443,20,0
1639370670,124,69
1639371243,15,1
1639372567,35,14
1639372683,41,40
1639374486,41,6
1639374843,53,49
1639375562,20,45
1639376431,15,9
1639377363,42,54
1639378327,64,26
1639378445,11,0
1639379163,19,37
1639380250,43,8
1639380962,50,88
1639381683,29,0
1639382185,52,13
1639382215,10,1
1639384092,59,65
1639384563,21,64
1639385283,22,7
1639386034,37,20
1639386422,33,40
1639387930,95,67
1639389848,75,34
1639389963,25,44
1639390683,19,1
1639391795,33,17
1639392482,43,71
1639393687,32,794
1639393923,29,34
1639394643,11,0
1639395632,63,62
1639396083,9,0
1639396443,5,0
1639397530,367,190
1639397883,17,1
1639399691,26,24
1639400043,54,52
1639401123,26,42
1639401628,26,22
1639401843,21,1
1639402205,11,52
1639403532,48,26
1639403643,6,0
1639404362,10,37
1639405448,15,11
1639405504,44,0
1639407391,22,18
1639407963,54,97
1639409285,530,780
1639409764,41,69
1639411453,29,13
1639411924,41,38
1639413005,19,48
1639413389,36,12
1639414083,26,49
1639415529,21,20
1639415883,28,48
1639416604,0,7492
1639417689,33,18
1639418824,7619,0
1639419605,22,17
1639420562,305,61
1639421548,37,20
1639423450,64,47
1639424164,17,67
1639424883,18,0
1639425388,17,15
1639427289,81,72
1639427405,9,50
1639428124,264,13
1639429237,33,18
1639429562,22,48
1639431128,39,21
1639431364,0,7576
1639433046,20,11
1639434605,7530,0
1639434992,14,14
1639436043,42,17
1639436885,21,10
1639438205,48,87
1639439050,9,19
1639439643,28,8
1639440363,14,51
1639440987,305,0
1639441443,19,0
1639442164,10,63
1639442892,8,12
1639443243,22,5
1639444324,18,52
1639444828,11,19
1639445043,17,0
1639446727,8,7
1639447322,45,115
1639447922,16,0
1639448646,7,11
1639449362,21,73
1639450570,14,16
1639451164,28,47
1639452726,40,17
1639454043,40,56
1639454670,10,12
1639455844,20,54
1639456567,13,9
1639456923,19,77
1639458724,13,18
1639460164,70,91
1639460654,5,9
1639460883,21,0
1639461243,5,0
1639462585,10,16
1639463042,41,60
1639463763,14,82
1639464484,12,12
1639466648,91,58
1639467423,30,55
1639468817,63,17
1639470242,51,62
1639470967,20,14
1639471323,23,88
1639473126,16,16
1639473483,43,51
1639475046,15,18
1639475643,51,78
1639476363,17,48
1639476987,12,7
1639478523,49,73
1639478885,12,13
1639479244,12,1
1639479963,11,28
1639481071,46,1304
1639481763,15,65
1639482483,13,0
1639483235,753,0
1639484282,38,50
1639485127,16,43
1639485423,26,68
1639487068,24,41
1639487163,46,35
1639487882,16,1
1639488970,49,90
1639489323,12,6
1639490907,14,25
1639491123,39,65
1639492205,35,68
1639492808,267,817
1639493643,29,21
1639494726,22,23
1639495442,47,33
1639495805,5,47
1639496649,25,34
1639496883,284,10
1639497610,27,31
1639498831,50,26
1639500728,44,112
1639502671,67,50
1639503364,46,83
1639504566,15,20
1639505162,293,45
1639505883,26,0
1639506507,15,12
1639507323,38,70
1639508414,32,32
1639509123,34,25
1639510324,23,32
1639510924,58,49
1639511643,21,0
1639512268,16,30
1639513442,303,51
1639514169,11,38
1639514882,34,61
1639515242,8,0
1639516107,18,23
1639516324,36,35
1639518005,7,27
1639519563,102,115
1639520167,23,40
1639520643,29,0
1639521363,10,55
1639522328,40,60
1639523523,47,21
1639524491,7,45
1639524663,29,42
1639526439,692,0
1639527124,61,36
1639528330,30,40
1639529043,40,69
1639529642,11,0
1639530490,13,51
1639530782,33,32
1639531443,21,0
1639532427,30,80
1639532883,21,0
1639534326,13,53
1639534683,41,36
1639535405,14,26
1639536489,38,71
1639538427,55,55
1639540339,51,184
1639541524,47,34
1639542246,13,19
1639542604,35,40
1639543743,22,21
1639544187,14,26
1639545482,52,35
1639546326,13,22
1639547283,54,52
1639548249,11,11
1639548724,30,31
1639549443,26,0
1639550189,18,17
1639550523,31,61
1639550883,3,0
1639552093,33,70
1639552323,8,0
1639554026,12,37
1639554483,60,45
1639555924,16,17
1639557004,72,112
1639557847,12,42
1639559790,59,79
1639559882,40,0
1639560604,22,52
1639561687,10,29
1639563849,77,91
1639564205,56,46
1639565283,21,10
1639565766,20,54
1639567708,79,1641
1639568163,14,46
1639568884,19,0
1639569616,648,0
1639569964,25,30
1639570683,15,0
1639571814,24,10
1639572124,40,57
1639573304,35,36
1639573706,20,9
1639573922,17,0
1639574643,15,1
1639575609,21,8
1639575843,28,829
1639576983,38,35
1639577525,15,12
1639579470,109,74
1639580522,34,23
1639581379,788,12
1639582205,50,52
1639583309,24,45
1639583642,38,12
1639585205,16,45
1639587368,99,139
1639587962,18,23
1639588683,33,0
1639589524,21,9
1639590124,36,51
1639590842,23,0
1639591469,13,5
1639591922,5,14239
1639592643,14253,0
1639593366,30,54
1639594443,152,68
1639595527,21,22
1639596243,47,33
1639596605,13,49
1639597447,27,11
1639597922,302,260
1639599388,9,25
1639601289,13,7295
1639602362,7199,0
1639603206,16,27
1639603805,36,59
1639605391,64,52
1639606683,41,39
1639607526,21,34
1639607764,28,45
1639609469,12,29
1639609924,39,25
1639610284,10,0
1639611365,26,36
1639611722,40,37
1639612443,31,0
1639613309,571,0
1639614606,57,315
1639615207,12,7
1639616043,37,16
1639617149,13,7
1639617483,29,25
1639618205,15,281
1639619046,14,8
1639620362,49,24
1639620968,18,10
1639621083,20,0
1639622524,300,63
1639622907,15,23
1639623244,23,0
1639624807,63,35
1639625043,18,0
1639625763,26,32
1639626725,42,59
1639626844,22,0
1639627563,20,32
1639628672,22,69
1639629063,30,30
1639629724,16,16
1639630565,19,29
1639631163,24,32
1639632726,51,49
1639634649,52,11
1639635122,37,30
1639636204,27,49
1639636589,18,57
1639637282,21,8
1639637642,8,0
1639638727,31,65
1639639083,18,1
1639640647,17,8
1639641244,40,56
1639641962,16,33
1639642587,17,23
1639642683,17,0
1639643764,14,48
1639644486,17,50
1639645564,67,35
1639646647,19,32
1639647004,22,38
1639648142,23,6
1639648586,19,28
1639649522,24,27
1639650486,37,26
1639650963,22,38
1639651682,18,6
1639652413,32,847
1639653483,59,18
